Well Row,,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,F,F,F,F,G,G,G,G,H,H,H,H
Well Col,,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
Content,Time [min],Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B
Group,,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,B,B,B,B,C,C,C,C,D,D,D,D
Blank corrected based on Raw Data (400/520 1),249.75,-11842,-23277,4778,-26859,-24439,3952,14422,-25294,-32468,-18902,-26066,2031,10449,6088,2851,1963,62337,8669,8651,9285,9509,-5242,2069,14701,13009,6941,12372,25099,-4150,-14633,-10212,-13415,817,8091,14155,14887,15365,16003,59549,4159,1195,3859,3742,4888,18003,-4736,-1977,,1340,-1275,-947,,-2415,-793,1007,,2294,786,1383,
Blank corrected based on Raw Data (400/520 1),252,-12374,-24381,3789,-27660,-24478,1498,14141,-26264,-33022,-18821,-26533,3083,10986,6996,4552,2174,62995,8923,9333,9275,9909,-4529,1515,14438,12718,7180,12578,24835,-3653,-14962,-10488,-14034,1067,8860,15116,14938,16112,15922,59348,4307,2136,4014,4293,5098,17344,-4106,-2291,,2361,-1097,394,,-2197,-912,385,,1431,736,1877,
Blank corrected based on Raw Data (400/520 1),254.25,-12327,-23694,4575,-27683,-24151,2621,14251,-26373,-33441,-18761,-26939,2598,10009,5697,3472,1956,62472,9036,8061,9196,10273,-4783,1929,15071,12196,6173,12493,25679,-3391,-14450,-10259,-13960,1368,8306,14680,15307,16084,16150,59863,4493,2054,4312,4396,5253,17618,-4581,-2329,,1905,-1257,-331,,-2481,-944,461,,1384,1118,2222,
Blank corrected based on Raw Data (400/520 1),256.5,-12119,-23395,4253,-27460,-24428,2371,14611,-26065,-32175,-19242,-26593,2670,10261,6450,3941,2560,62606,9447,9050,8626,9473,-4349,2598,14339,13173,6466,12803,24290,-2740,-14569,-10322,-13619,1298,7624,14208,14725,15380,16331,60022,4990,1888,3367,3162,4667,18419,-3977,-2542,,2249,-1702,395,,-1499,-521,916,,1476,1039,2192,
Blank corrected based on Raw Data (400/520 1),258.75,-12350,-23622,3940,-27543,-23944,2758,15810,-24985,-31919,-17886,-25726,3084,10615,7309,4231,2165,64558,9615,9691,9993,10239,-4043,1613,14309,12093,7075,11756,24538,-2030,-14608,-11076,-14358,1500,8425,13939,14023,15031,15477,59077,4222,2045,4224,4152,5670,19588,-3851,-1730,,2464,-504,381,,-2419,-1181,340,,2100,881,1674,
Blank corrected based on Raw Data (400/520 1),261,-13069,-25058,3305,-28217,-25879,1645,14817,-26779,-33877,-20104,-26685,2736,10342,6511,4582,2460,62980,9413,9071,8869,10175,-5185,2571,15282,13635,7762,13558,25424,-1288,-13528,-9897,-13606,2200,8813,14175,14697,15944,15954,60061,4717,2168,3663,4086,6121,18262,-5776,-2082,,2128,-1613,467,,-986,81,1042,,1556,1273,2019,
Blank corrected based on Raw Data (400/520 1),263.25,-12296,-24221,3941,-28156,-24823,1530,14877,-26472,-33403,-18787,-26511,2869,10336,6099,3391,1810,61895,8188,8321,9467,9378,-4712,2235,14654,12941,6738,13006,24246,-2073,-14302,-10480,-13778,1752,7998,14139,13890,15932,15676,59414,4532,1746,4050,3693,5949,19188,-4399,-2390,,1566,-1657,250,,-980,-730,342,,1938,322,2360,
Blank corrected based on Raw Data (400/520 1),265.5,-12520,-24662,3374,-28496,-24854,1123,15950,-25846,-33851,-19214,-25679,2738,9689,6348,3359,1966,62138,8760,8770,8766,9515,-4475,2721,14476,12385,7545,12696,24361,-1300,-14233,-10434,-13987,1803,8423,14736,14849,15153,16414,61155,4875,2059,4199,3790,5677,19226,-5344,-2268,,2152,-1685,121,,-1523,-851,-252,,2075,1713,1724,
Blank corrected based on Raw Data (400/520 1),267.75,-12540,-23772,4195,-27465,-24165,2131,15009,-26195,-33272,-18738,-24899,2773,9915,6065,3466,1678,61931,9613,8080,8931,8847,-5000,2648,15166,11872,7035,12837,24054,-977,-14412,-10452,-14081,1928,9187,14938,15752,16633,16349,60217,6051,2359,5212,5208,6240,19814,-4123,-1816,,1222,-1358,-18,,-935,-820,586,,2879,2157,2395,
Blank corrected based on Raw Data (400/520 1),270,-12487,-23517,4590,-27127,-24504,2158,16937,-25647,-33513,-17989,-25371,2387,10231,6324,3883,1303,62046,9523,8394,9032,9774,-5116,2297,15390,13491,7418,12365,24392,117,-14401,-10253,-12785,2230,8337,14133,14783,16272,16863,60152,4763,2502,4048,4013,6666,20404,-4250,-1590,,1937,-1562,9,,-333,-628,1445,,2568,1881,2137,
Blank corrected based on Raw Data (400/520 1),272.25,-12403,-24803,2836,-28044,-24373,259,15583,-26306,-34026,-19612,-26374,2682,9999,5435,3428,1523,60851,8840,8865,8557,9717,-4235,1526,14303,13095,5891,12442,23504,-353,-14981,-10819,-14351,1165,8031,14688,15038,16137,16521,60369,4483,1933,3817,3720,6400,20174,-4881,-2304,,1838,-1307,-86,,-1953,-1100,389,,2728,963,1946,
Blank corrected based on Raw Data (400/520 1),274.5,-11828,-23826,4531,-27959,-23763,1685,17233,-24926,-32090,-18557,-25128,1657,9798,6085,3247,1176,61712,8832,9084,9239,9931,-4309,1314,12619,12840,6027,11617,22673,196,-15610,-10894,-15214,1160,8281,14195,14638,16476,16460,59986,4812,2940,4073,3631,6417,20329,-4023,-1587,,1846,-1110,-587,,-1511,-1790,873,,3649,1420,1775,
Blank corrected based on Raw Data (400/520 1),276.75,-12169,-23286,4968,-26871,-23587,2484,18225,-24623,-32224,-17379,-24706,2200,10011,6058,2773,955,62278,8930,8129,8843,9028,-4867,2589,15168,13087,6812,13048,23943,1542,-14407,-9819,-13439,3135,8356,15093,15483,16559,16523,60523,5820,2522,4493,4738,6337,21669,-3254,-1270,,1346,-1011,-140,,-871,-87,802,,2879,1964,2563,
Blank corrected based on Raw Data (400/520 1),279,-12134,-24082,4841,-28388,-25097,1611,16510,-26051,-33700,-18968,-24868,2894,10373,6306,3868,2325,61912,9257,9108,9365,10126,-4049,2513,14038,12507,7228,12959,22990,1513,-14218,-9442,-13744,2180,8508,14339,14722,15137,16365,60255,4787,2053,4076,4382,5880,20608,-3970,-1982,,2976,-1079,986,,-1294,-224,1473,,2410,1724,2193,
Blank corrected based on Raw Data (400/520 1),281.25,-11535,-24086,4335,-27922,-25092,264,17642,-26209,-32835,-18781,-25444,2757,10622,6475,3422,2010,61888,9300,8848,9221,9885,-4689,1958,14174,12312,6513,12024,22994,1106,-14953,-10721,-14450,2160,7281,13693,13406,15342,15212,59777,3872,1418,3722,2841,5132,19794,-4437,-1829,,2632,-1997,142,,-1686,-885,905,,1618,-65,1428,
Blank corrected based on Raw Data (400/520 1),283.5,-12493,-24176,5333,-28223,-24641,881,17335,-25834,-33342,-19081,-25465,1993,9996,6237,3659,1627,62410,9066,8815,9372,9246,-4242,2392,14843,13819,7570,13230,23255,2852,-14098,-9759,-13147,2793,8858,15215,14549,15617,16525,59428,3930,1656,3792,4142,5640,21276,-5219,-2033,,2120,-1061,17,,-194,-458,590,,1789,1199,1734,
Blank corrected based on Raw Data (400/520 1),285.75,-12468,-24650,4626,-28488,-24833,424,17773,-26209,-33953,-19790,-24632,2202,10501,6554,3154,1365,62546,9672,8804,8808,9619,-4567,2048,12851,12553,6480,11305,23406,2920,-14590,-10675,-14388,2754,8740,14878,15953,16047,17007,61279,5831,2416,4559,3827,6912,21825,-4260,-2462,,2056,-1284,-272,,-748,-1112,294,,3987,1166,3074,
Blank corrected based on Raw Data (400/520 1),288,-11868,-24726,4634,-28435,-24547,131,17422,-24771,-33340,-19290,-25092,2579,9950,6253,3784,884,62619,9340,8728,8656,9528,-4469,2606,14442,13738,6697,12713,23344,3787,-14192,-10258,-13786,2698,8342,14294,15267,14925,16648,60033,5153,2161,4240,3729,6883,21414,-4067,-2270,,2487,-1830,-41,,-876,-422,696,,2429,430,1797,
Blank corrected based on Raw Data (400/520 1),290.25,-11860,-24370,3401,-27601,-26155,74,17425,-25908,-33763,-19271,-25701,2931,10552,6322,3512,1392,62011,9061,8250,9017,10000,-4305,2193,14124,12942,7655,13099,22052,3980,-15106,-10392,-13986,2090,9163,15223,15281,16583,17422,61084,5750,2709,4988,4049,6886,21018,-4850,-2505,,2655,-1090,39,,-801,-393,959,,3378,1677,2431,
Blank corrected based on Raw Data (400/520 1),292.5,-12744,-24740,5059,-28170,-24854,197,18704,-25701,-33028,-18720,-24042,2914,10236,6456,3980,1242,62057,9480,8664,8848,9804,-4308,2931,14392,14135,6842,12541,23594,4533,-14284,-10121,-14005,2868,8726,14781,15333,16311,16881,60653,5154,3156,5236,5305,7088,22190,-4012,-2211,,2512,-1458,32,,-152,-511,776,,3083,1755,3275,
Blank corrected based on Raw Data (400/520 1),294.75,-12313,-24690,4243,-28364,-25398,841,18612,-26214,-33775,-19479,-24707,1843,9858,6124,2704,921,60687,9607,7765,8280,8479,-5067,2042,13572,12979,6791,12938,22122,4328,-15586,-10955,-13816,2208,8148,13409,14906,15533,16796,60235,4604,2115,3488,4472,6344,21445,-3777,-1556,,1683,-1713,-218,,-1017,-940,1191,,3029,1130,2063,
Blank corrected based on Raw Data (400/520 1),297,-12199,-24325,4258,-28778,-24963,-750,18491,-25551,-33453,-19254,-23803,3120,11011,7892,4509,2304,62776,10204,9353,9798,10462,-3526,1427,13714,12181,6401,11913,21900,4398,-15178,-11173,-14389,2591,8923,13351,14825,15185,16496,59370,4967,2400,4555,3726,6978,22087,-4198,-2372,,3117,-346,1035,,-998,-1191,71,,3040,1364,1974,
Blank corrected based on Raw Data (400/520 1),299.25,-12351,-25142,4228,-28995,-26167,-999,18492,-26303,-34494,-18883,-24283,3559,11175,6803,3507,1315,62110,9747,8855,9073,9810,-4087,2497,13749,13642,7159,11798,22489,5593,-14798,-10349,-14199,2823,8988,14516,15319,15566,16402,60476,5464,1753,4579,4674,7617,23266,-4232,-3332,,2762,12,280,,-503,-652,1133,,3242,1165,1608,
Blank corrected based on Raw Data (400/520 1),301.5,-12051,-25420,4875,-28654,-24867,-475,18361,-26006,-34350,-18904,-24976,2422,10243,6336,3824,2170,62107,9287,8334,8290,9711,-5079,2719,14255,13239,7267,12411,21949,6112,-14180,-10448,-13158,3688,8236,13644,14778,15510,16329,58770,4373,2010,4107,3570,6713,21558,-4635,-2084,,3035,-1593,480,,-465,-687,1067,,2388,1074,1655,
Blank corrected based on Raw Data (400/520 1),303.75,-11977,-24679,5052,-27916,-24960,-292,20276,-25139,-33427,-18622,-24871,1983,10509,5932,2775,752,62144,9489,8100,8703,9686,-4151,2623,13684,13984,7249,11699,22334,6418,-14487,-10346,-14098,3279,8769,14281,15475,15484,16832,60092,5205,2687,5021,3479,6487,23055,-3440,-1815,,2495,-1134,-102,,-590,-1162,905,,3595,664,2316,
Blank corrected based on Raw Data (400/520 1),306,-12535,-25582,4675,-28860,-25099,-1496,19168,-26881,-34338,-19828,-24821,2291,11112,6912,4737,2177,63069,10368,9291,9941,10334,-3819,2850,15147,13481,7536,12485,21781,7165,-14772,-9500,-13595,4242,8973,14212,14847,16348,17672,60379,6065,2649,4400,4242,7277,21201,-4664,-2105,,3950,-703,376,,-601,-516,882,,3383,1291,2630,
Blank corrected based on Raw Data (400/520 1),308.25,-11820,-24392,6320,-27808,-25039,-967,19880,-26233,-33509,-18197,-23637,2889,10527,6886,3838,1549,62175,9770,8851,9027,9666,-3990,2041,13925,13025,6584,12160,21072,7311,-14954,-10868,-13912,3708,8293,14528,15185,14930,16603,60403,5813,2499,4226,3682,7645,22911,-4290,-1410,,2841,-772,459,,-473,-1252,496,,2682,1304,2175,
Blank corrected based on Raw Data (400/520 1),310.5,-12678,-24892,5201,-28947,-25043,-2474,19354,-25891,-33856,-19055,-24599,3868,10541,7294,4100,2163,63414,10380,9046,9123,10212,-3418,1986,14319,13522,7443,12901,21938,7122,-14789,-10422,-13826,2280,7941,14416,15111,15431,16715,59754,5064,1398,3554,3805,6829,22924,-4359,-1442,,3214,-790,214,,-207,-552,443,,3346,1237,1872,
Blank corrected based on Raw Data (400/520 1),312.75,-11177,-24988,5652,-27609,-24799,-1045,21158,-25433,-33342,-18177,-23089,2540,10400,6555,3737,1956,62051,9654,9120,8632,9828,-3551,1775,13518,13285,6634,12440,22256,7643,-15240,-9927,-13907,2904,9172,14374,16217,15973,17542,60772,5468,2374,5026,4828,7351,22836,-3496,-1530,,3236,-742,405,,-1392,-1157,821,,4612,1673,2848,
Blank corrected based on Raw Data (400/520 1),315,-12266,-24973,4695,-28484,-25373,-2337,20028,-26541,-34233,-18877,-25270,2185,9406,5396,3910,760,61362,9016,7755,8867,9463,-4370,3069,14629,14669,8082,13546,21399,9588,-13908,-9871,-13449,3449,8394,14127,14705,15327,16400,58646,5458,1856,3265,3379,6004,23544,-4146,-1544,,2308,-1755,-434,,562,-657,1933,,4049,855,2048,
Blank corrected based on Raw Data (400/520 1),317.25,-12334,-25491,4959,-28942,-25945,-2197,19899,-26460,-33985,-19381,-24960,2662,10315,6944,3885,2024,61724,9451,8987,9231,9561,-3891,1518,13490,12501,6389,12707,20253,9318,-14964,-11397,-14741,3312,8371,14141,13993,15286,15825,59945,5087,1607,3444,3253,6848,23075,-4466,-954,,3211,-988,-8,,-869,-442,494,,3109,748,1511,
Blank corrected based on Raw Data (400/520 1),319.5,-11937,-25290,5148,-28285,-25376,-1331,19754,-26646,-34438,-19313,-23834,2372,10009,6823,4159,1651,61730,9473,8521,8433,9666,-4237,2346,14035,13575,7404,12675,21665,9763,-14193,-9563,-14067,3849,9150,14374,15511,15557,16911,59694,6062,3059,4593,4139,7728,23543,-4682,-898,,3564,-1369,179,,-225,325,2010,,4279,1335,2142,
Blank corrected based on Raw Data (400/520 1),321.75,-12312,-24909,5484,-28363,-25073,-945,21448,-25951,-33278,-18771,-23477,2865,10081,6453,3720,789,61216,9059,8402,8230,8840,-5002,2478,14148,13774,7339,12823,21293,9923,-14688,-10078,-13515,3715,9482,15121,15827,16137,17648,60541,6705,3105,5371,5169,7444,23939,-3602,-314,,2797,-1482,-251,,299,-436,1459,,4443,1665,3153,
Blank corrected based on Raw Data (400/520 1),324,-12625,-25598,5214,-29134,-25593,-1801,19534,-26951,-34195,-19505,-24369,2626,10319,6237,3850,1318,62206,9373,8161,8167,9895,-4336,2453,13735,13351,7927,12543,21041,10843,-14225,-9412,-14080,3944,9444,15126,16632,16700,17684,60583,6818,3487,5485,4835,8218,22973,-4576,-2235,,2783,-1118,-87,,761,112,1555,,4268,2202,2650,
Blank corrected based on Raw Data (400/520 1),326.25,-11697,-25339,5658,-27983,-25164,-1249,22007,-25889,-33448,-18441,-23945,2719,10192,6317,2930,960,61114,9146,8347,8514,9278,-4036,2718,14424,13835,7484,12708,21098,10053,-14153,-9964,-14018,3852,8772,13903,15281,15283,17215,60551,5604,2739,4597,4282,7014,23516,-3831,-998,,3017,-1310,10,,-102,-200,1721,,3366,1426,2368,
Blank corrected based on Raw Data (400/520 1),328.5,-12175,-25678,4996,-28210,-25979,-1756,21809,-26171,-34339,-19526,-24198,2777,10257,5950,4250,1506,61569,9814,8849,8967,9409,-3125,2651,14991,14674,7448,12541,20878,11437,-14087,-9575,-13521,4100,8628,14124,15049,15530,17032,59324,5736,2490,4749,4575,7807,23081,-4044,-1932,,3638,-1298,363,,754,96,1511,,3542,1325,2319,
Blank corrected based on Raw Data (400/520 1),330.75,-11730,-25369,5524,-28619,-25426,-1871,21705,-26235,-33132,-18293,-23593,2547,10498,6238,3655,1639,61411,9313,8702,8439,9595,-3458,2311,13869,14489,7362,12258,20540,11506,-14557,-10184,-13792,3924,8849,14687,15831,16740,17079,59642,5987,2715,4350,4727,7329,23433,-4319,-1173,,3656,-1455,250,,7,-792,1566,,3475,1470,2570,
Blank corrected based on Raw Data (400/520 1),333,-11287,-25061,5231,-28580,-25272,-2520,20693,-25139,-33758,-17741,-22873,2728,10434,5811,4016,1886,61423,9727,8926,8708,8967,-3801,2256,13907,14372,7797,13097,20940,11659,-14557,-9571,-13889,3920,9170,14364,15142,15548,17589,59910,5217,2235,4561,4444,7076,23879,-3556,-1093,,3647,-83,925,,16,-964,1370,,3636,1251,2222,
Blank corrected based on Raw Data (400/520 1),335.25,-11973,-25075,5262,-28862,-25517,-2127,20614,-25539,-33903,-18532,-23408,2568,10164,6532,3584,905,61203,9129,7978,9015,9106,-3759,2671,13543,14088,7001,13298,21264,11983,-13717,-10004,-13502,3909,9002,14196,14902,15311,16807,59337,5483,2595,4519,3796,7641,24130,-3669,-1291,,3666,-1205,195,,178,-499,2045,,3910,1702,2231,
Blank corrected based on Raw Data (400/520 1),337.5,-11852,-26329,5207,-28665,-26251,-3017,20533,-26372,-34400,-19562,-24041,2975,10708,7424,4278,2195,61811,9701,9455,8896,9828,-2816,2344,14039,14271,7253,12317,20319,12300,-14024,-10340,-14351,3393,7793,14132,14753,15942,16578,59367,5717,2254,5205,4318,7626,23328,-3887,-1870,,4062,-660,788,,262,-595,2032,,3981,1127,2491,
Blank corrected based on Raw Data (485/520 2),0,515,5416,2936,-308,130,25787,-562,-1483,-1673,-1018,-2987,2124,24199,3190,6530,5270,125346,4457,5358,6432,3998,1441,2406,32104,6085,8201,9750,93041,-1774,-2447,-2037,-3619,-160,3306,32379,6695,8919,10079,124791,1320,1785,2567,102,328,-519,-154,137,,1767,675,720,,910,-6,782,,202,449,1151,
Blank corrected based on Raw Data (485/520 2),2.25,555,5590,2861,-242,7,26457,-740,-1553,-1744,-1112,-3251,2122,24418,3254,6650,5287,126079,4348,5354,6204,3872,1415,2396,32596,6127,8272,9670,93961,-1874,-2547,-2082,-3626,-172,3367,32813,6773,9075,10204,126052,1388,1859,2690,130,410,-671,-162,31,,1806,703,754,,924,-96,766,,198,386,1189,
Blank corrected based on Raw Data (485/520 2),4.5,595,5848,3060,-172,139,27014,-717,-1519,-1690,-995,-3276,2147,24820,3278,6718,5528,125603,4367,5320,6258,3856,1459,2495,32869,6116,8280,9829,95114,-1803,-2363,-1905,-3583,-113,3444,33194,6641,9290,10344,126513,1337,1934,2819,192,466,-699,-93,155,,1877,702,832,,1031,-45,830,,229,455,1179,
Blank corrected based on Raw Data (485/520 2),6.75,602,6023,3209,-123,158,27237,-929,-1428,-1743,-998,-3486,2214,25244,3402,6989,5680,125500,4313,5195,6263,3818,1449,2416,33035,5973,8323,9878,96776,-1759,-2331,-1872,-3564,-26,3478,33678,6721,9345,10513,127329,1328,1944,2831,145,500,-882,-52,152,,2048,851,838,,1010,-85,676,,361,522,1253,
Blank corrected based on Raw Data (485/520 2),9,483,5959,3065,-266,67,26861,-1095,-1721,-1988,-1212,-3741,2227,25553,3527,7104,5774,125215,4103,5206,6125,3789,1460,2646,33231,6169,8591,10001,97937,-1519,-2105,-1624,-3296,-4,3647,33777,6924,9551,10634,128307,1428,2113,2930,278,590,-1088,-236,-28,,2023,870,944,,1158,95,972,,411,598,1346,
Blank corrected based on Raw Data (485/520 2),11.25,481,6089,3138,-277,38,26634,-1176,-1774,-1916,-1185,-3771,2295,26109,3487,7155,5826,124899,4163,4948,5913,3673,1495,2593,33329,6069,8396,10056,99486,-1459,-2078,-1601,-3285,-107,3651,34211,6823,9752,10766,128426,1604,2107,2956,299,567,-1130,-187,47,,2099,843,946,,935,53,694,,480,670,1365,
Blank corrected based on Raw Data (485/520 2),13.5,483,6101,2993,-427,-49,26339,-1354,-1808,-2105,-1316,-3961,2407,26322,3665,7266,5903,123999,3971,4898,5909,3506,1540,2630,33710,6101,8593,10175,100181,-1317,-2015,-1363,-3132,5,3590,34222,6840,9770,10988,129105,1428,2062,2879,342,510,-1353,-303,21,,2117,893,1008,,1097,305,802,,372,596,1264,
Blank corrected based on Raw Data (485/520 2),15.75,536,6210,3109,-450,113,26363,-1324,-1771,-2049,-1295,-3916,2279,26705,3687,7317,6001,123293,3867,4757,5691,3259,1437,2619,33556,6072,8456,10088,101235,-1258,-1862,-1331,-3090,-120,3662,34586,6948,10011,11128,128935,1500,2167,3107,387,655,-1263,-114,186,,2066,850,894,,952,234,754,,489,612,1280,
Blank corrected based on Raw Data (485/520 2),18,502,6219,2956,-439,-15,26354,-1390,-1880,-2189,-1384,-4009,2441,26829,3779,7493,6122,123458,3864,4664,5568,3218,1567,2627,33807,6139,8534,10061,101951,-1206,-1829,-1263,-3119,-104,3681,34847,6863,10034,11314,128898,1555,2191,3146,475,653,-1408,-201,87,,2207,920,1052,,964,319,729,,532,622,1273,
Blank corrected based on Raw Data (485/520 2),20.25,603,6146,3016,-629,-6,26124,-1440,-1866,-2226,-1429,-4036,2441,27200,3863,7536,6111,122613,3805,4658,5518,3096,1551,2651,33769,6031,8537,10130,102570,-1032,-1712,-1151,-2986,-35,3534,34711,6964,9983,11191,128667,1482,2236,3060,385,617,-1435,-220,182,,2317,954,1108,,1020,370,683,,485,685,1262,
Blank corrected based on Raw Data (485/520 2),22.5,462,6153,2843,-596,-36,26228,-1480,-1871,-2285,-1491,-4144,2420,27381,3888,7500,6107,122212,3714,4490,5325,2961,1496,2680,33640,6156,8515,10144,103133,-1032,-1600,-1015,-2933,-72,3560,34834,6898,10086,11242,128334,1533,2216,3113,412,651,-1407,-188,167,,2224,956,957,,1001,380,680,,537,583,1228,
Blank corrected based on Raw Data (485/520 2),24.75,449,6025,2917,-744,-123,26302,-1526,-2016,-2306,-1583,-4247,2448,27537,3958,7594,6044,122048,3772,4343,5254,2912,1518,2794,33717,6129,8499,10049,103329,-803,-1514,-864,-2783,25,3468,34821,6996,10131,11315,128522,1552,2180,3156,386,678,-1422,-279,131,,2429,1003,1056,,1138,447,779,,674,637,1238,
Blank corrected based on Raw Data (485/520 2),27,570,6096,3000,-601,-175,26252,-1475,-2003,-2250,-1465,-4077,2506,27747,3966,7666,6103,121808,3637,4356,5144,2791,1579,2648,33577,6101,8461,10048,103988,-814,-1485,-965,-2814,2,3571,34967,6949,10215,11295,127763,1579,2283,3012,424,772,-1378,-151,234,,2379,988,1061,,1075,441,774,,658,690,1311,
Blank corrected based on Raw Data (485/520 2),29.25,435,5979,2909,-597,-256,26434,-1512,-1939,-2368,-1535,-4205,2384,27740,4005,7668,6113,121756,3597,4324,5053,2626,1503,2677,33526,6040,8478,9986,104277,-775,-1413,-799,-2767,-91,3483,34892,6769,10087,11184,127480,1533,2070,2967,286,712,-1426,-218,196,,2299,976,1095,,1076,347,701,,624,542,1195,
Blank corrected based on Raw Data (485/520 2),31.5,385,6000,2854,-701,-285,26277,-1616,-2120,-2459,-1648,-4258,2424,27899,3966,7709,6156,121228,3570,4175,5036,2631,1471,2748,33653,6037,8470,9951,104326,-680,-1363,-703,-2625,78,3538,34988,6925,10160,11222,127551,1661,2194,3012,430,868,-1446,-222,117,,2300,982,1081,,1208,486,709,,747,696,1275,
Blank corrected based on Raw Data (485/520 2),33.75,199,5657,2632,-995,-614,26197,-1831,-2351,-2673,-1922,-4511,2488,28067,4095,7574,6184,120981,3574,4132,4989,2516,1514,2621,33416,5977,8364,9929,104684,-708,-1250,-600,-2611,64,3581,34846,6881,10304,11425,127548,1652,2185,2992,417,1008,-1646,-399,-134,,2467,1068,1065,,1173,375,729,,890,701,1334,
Blank corrected based on Raw Data (485/520 2),36,239,5844,2715,-950,-419,26265,-1638,-2341,-2611,-1864,-4439,2515,28217,4178,7783,6201,121101,3552,4110,5053,2594,1569,2713,33545,6029,8451,9918,104642,-660,-1284,-584,-2554,195,3557,34658,6833,10184,11369,127083,1585,2166,3056,261,853,-1502,-295,20,,2523,1087,1131,,1310,402,702,,794,619,1285,
Blank corrected based on Raw Data (485/520 2),38.25,210,5806,2720,-818,-576,26257,-1585,-2264,-2589,-1797,-4429,2473,28261,4040,7686,6085,120748,3385,4091,4868,2432,1403,2676,33412,6070,8427,9857,105208,-627,-1203,-477,-2522,215,3543,34910,6716,10121,11263,126870,1594,2072,2928,297,830,-1501,-254,192,,2393,1024,1042,,1303,472,625,,768,594,1177,
Blank corrected based on Raw Data (485/520 2),40.5,317,5785,2800,-904,-500,26236,-1644,-2282,-2585,-1794,-4471,2371,28193,4170,7648,6137,120676,3306,3964,4806,2297,1330,2610,33308,5994,8347,9868,104967,-546,-1134,-580,-2560,158,3477,34675,6746,10101,11242,126968,1629,2043,2972,344,935,-1497,-250,179,,2373,1000,1052,,1248,407,652,,925,586,1299,
Blank corrected based on Raw Data (485/520 2),45,93,5491,2604,-997,-573,25581,-1702,-2173,-2630,-1866,-4500,2470,28056,4101,7611,6107,120135,3388,4362,5002,2678,1391,2267,28427,6114,8338,9330,102562,-961,-1336,-733,-2775,-1020,3796,34815,7194,10347,11934,126600,1561,2099,3357,543,859,-1515,-189,124,,2497,1068,1159,,651,-193,838,,801,773,1322,
Blank corrected based on Raw Data (485/520 2),47.25,-53,5413,2499,-1035,-614,25485,-1823,-2271,-2863,-2052,-4641,2413,28085,4189,7747,6214,121551,3300,4165,5000,2591,1336,2329,29655,6484,8832,9301,107610,-487,-829,-138,-2429,-560,3911,34899,7261,10239,11896,126228,1579,2272,3344,619,978,-1518,-344,20,,2479,1086,1156,,1169,-102,714,,1119,946,1369,
Blank corrected based on Raw Data (485/520 2),49.5,128,5351,2601,-1011,-612,25465,-1804,-2191,-2761,-2002,-4528,2412,28233,4076,7776,6078,121068,3281,4095,4749,2336,1337,2466,29673,6392,8975,9166,109083,-332,-571,201,-2203,-448,3659,34542,6934,9967,11456,125474,1404,2027,3111,369,939,-1558,-350,223,,2407,1020,1064,,1593,49,701,,862,723,1134,
Blank corrected based on Raw Data (485/520 2),51.75,-9,5442,2507,-1089,-629,25593,-1709,-2150,-2691,-1888,-4524,2416,28213,4223,7713,6072,120688,3299,3966,4612,2354,1241,2259,29200,6258,8626,9153,109217,-357,-722,49,-2313,-679,3549,34368,6803,9841,11426,124895,1477,2023,3023,356,969,-1544,-278,134,,2442,1014,1061,,1514,56,634,,1054,698,1164,
Blank corrected based on Raw Data (485/520 2),54,-14,5289,2491,-1127,-704,25437,-1741,-2226,-2800,-1937,-4618,2396,28076,4176,7766,6029,119847,3137,3770,4559,2150,1318,2315,28802,6090,8471,8926,109077,-421,-847,23,-2366,-755,3614,34209,6774,9933,11364,124389,1499,1987,2986,271,1033,-1543,-367,108,,2460,1039,1072,,1373,-50,664,,1050,669,1181,
Blank corrected based on Raw Data (485/520 2),56.25,-103,5275,2458,-1214,-738,25516,-1809,-2295,-2877,-1942,-4677,2421,28000,4239,7733,6054,119277,3168,3808,4643,2174,1265,2168,27944,5889,8101,8843,108902,-584,-925,-88,-2474,-880,3636,34128,6847,9957,11258,124038,1642,1992,2993,339,1205,-1618,-378,36,,2425,1077,1047,,1251,-77,581,,1023,753,1152,
